"Collection Name","Title#1","Name#1","Name Authority#1","Name#2","Name Authority#2","Name#3","Name Authority#3","Name#4","Name Authority#4","Type of Resource#1","Type of Resource Authority#1","Genre#1","Genre Authority#1","Place Term#1","Publisher#1","Date Created#1","Language Term#1","Language Term Code#1","Language Term Code Authority#1","Language Term Type#1","Form#1","Form Authority#1","Internet Media Type#1","Extent#1","Digital Origin#1","Abstract#1","Subject Topic#1","Subject Topic Authority#1","Subject Topic#2","Subject Topic Authority#2","Subject Topic#3","Subject Topic Authority#3","Subject Topic#4","Subject Topic Authority#4","Subject Topic#5","Subject Topic Authority#5","Subject Topic#6","Subject Topic Authority#6","Subject Topic#7","Subject Topic Authority#7","Subject Topic#8","Subject Topic Authority#8","Identifier#1","Identifier ARK#1","Physical Location#1","Shelf Locator#1","Access Condition URI#1","Access Condition#2","ln_RECORDID","ln_RECORD_BATCHID","lnexp_MEDIAFILENAME","lnexp_PAGEURL"
"Clifford P. and Therese S. Westermeier Collection","Men blindfolding a bronco after rodeo event","Allen, O.G.;photographer","local","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","photographic postcards","http://vocab.getty.edu/page/aat/300192703","Oregon--Pendleton","","","English","ISO639-2","http://id.loc.gov/vocabulary/iso639-2/eng","eng","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","1 photograph","reformatted digital","Unidentified group of men putting blindfold on a bronco after a rodeo event","Rodeos","http://id.worldcat.org/fast/1099565","Rodeo performers","http://id.worldcat.org/fast/1099561","Rodeo animals","ttp://id.worldcat.org/fast/1099557","","","","","","","","","","","narv_westermeier_31_05_F1.tif","https://ark.colorado.edu/ark:/47540/m8471c63f5gn","University of Colorado Boulder. Special Collections, Archives & Preservation","Box 31, Fd 5, Photo F1","https://rightsstatements.org/page/NoC-US/1.0/?language=en","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States.","816","4858","narv_westermeier_31_05_F1.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~17~17~816~224126"
"Clifford P. and Therese S. Westermeier Collection","Men blindfolding a bronco after rodeo event","Allen, O.G.;photographer","local","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","photographic postcards","http://vocab.getty.edu/page/aat/300192703","Oregon--Pendleton","","","English","ISO639-2","http://id.loc.gov/vocabulary/iso639-2/eng","eng","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","1 photograph","reformatted digital","Unidentified group of men putting blindfold on a bronco after a rodeo event","Rodeos","http://id.worldcat.org/fast/1099565","Rodeo performers","http://id.worldcat.org/fast/1099561","Rodeo animals","ttp://id.worldcat.org/fast/1099557","","","","","","","","","","","narv_westermeier_31_05_F2.tif","https://ark.colorado.edu/ark:/47540/cr6v7m1767c7","University of Colorado Boulder. Special Collections, Archives & Preservation","Box 31, Fd 5, Photo F2","https://rightsstatements.org/page/NoC-US/1.0/?language=en","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States.","817","4858","narv_westermeier_31_05_F2.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~17~17~817~224125"
"Clifford P. and Therese S. Westermeier Collection","Men in circus parade","","","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","photographic postcards","http://vocab.getty.edu/page/aat/300192703","","","1913","English","ISO639-2","http://id.loc.gov/vocabulary/iso639-2/eng","eng","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","1 photograph","reformatted digital","Men in mariachi-style apparel (??) ride on horseback past grandstand in Al G. Barnes Circus parade","Circus","http://id.worldcat.org/fast/861646","","","","","","","","","","","","","","","narv_westermeier_35_07_B5.tif","https://ark.colorado.edu/ark:/47540/zb889x63k19s","University of Colorado Boulder. Special Collections, Archives & Preservation","Box 35, Fd 7, Photo B5","https://rightsstatements.org/page/NoC-US/1.0/?language=en","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States.","818","4858","narv_westermeier_35_07_B5.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~17~17~818~223952"
"Clifford P. and Therese S. Westermeier Collection","Mildred Mix Horner riding bronco","Little;photographer","local","Mix, Mildred;performer","local","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","photographic postcards","http://vocab.getty.edu/page/aat/300192703","","","","English","ISO639-2","http://id.loc.gov/vocabulary/iso639-2/eng","eng","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","1 photograph","reformatted digital","Rodeo performer Mildred Mix Horner riding bronco, with large crowd and mountains in the background","Cowgirls","http://id.worldcat.org/fast/882007","Rodeos","http://id.worldcat.org/fast/1099565","Women rodeo performers","http://id.worldcat.org/fast/1178476","Women in rodeos","http://id.worldcat.org/fast/1177964","Bronc riding","http://id.worldcat.org/fast/839383","","","","","","","narv_westermeier_26_09_B2.tif","https://ark.colorado.edu/ark:/47540/rf2p7d13s0nn","University of Colorado Boulder. Special Collections, Archives & Preservation","Box 26, Fd 9, Photo B2","https://rightsstatements.org/page/NoC-US/1.0/?language=en","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States.","819","4858","narv_westermeier_26_09_B2.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~17~17~819~224166"
"Clifford P. and Therese S. Westermeier Collection","Monte Roger and steer jumping car","Gildon, Charles, 1665-1724;performer","http://id.worldcat.org/fast/35670","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","photographic postcards","http://vocab.getty.edu/page/aat/300192703","","","","English","ISO639-2","http://id.loc.gov/vocabulary/iso639-2/eng","eng","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","1 photograph","reformatted digital","Monte Roger jumping his big-horned steer, ""Bobby"" over a car","Rodeos","http://id.worldcat.org/fast/1099565","Rodeo performers","http://id.worldcat.org/fast/1099561","Rodeo animals","ttp://id.worldcat.org/fast/1099557","","","","","","","","","","","narv_westermeier_26_09_A1.tif","https://ark.colorado.edu/ark:/47540/q69v464080q2","University of Colorado Boulder. Special Collections, Archives & Preservation","Box 26, Fd 9, Photo A1","https://rightsstatements.org/page/NoC-US/1.0/?language=en","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States.","821","4858","narv_westermeier_26_09_A1.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~17~17~821~224170"
"Clifford P. and Therese S. Westermeier Collection","Monte Roger and steer jumping car","O'Neill;photographer","local","Gildon, Charles, 1665-1724;performer","http://id.worldcat.org/fast/35670","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","photographic postcards","http://vocab.getty.edu/page/aat/300192703","Oklahoma--Buffalo","","","English","ISO639-2","http://id.loc.gov/vocabulary/iso639-2/eng","eng","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","1 photograph","reformatted digital","Monte Roger jumping his big-horned steer, ""Bobby"" over a car","Rodeos","http://id.worldcat.org/fast/1099565","Rodeo performers","http://id.worldcat.org/fast/1099561","Rodeo animals","ttp://id.worldcat.org/fast/1099557","","","","","","","","","","","narv_westermeier_26_09_A3.tif","https://ark.colorado.edu/ark:/47540/6d744x56b2wb","University of Colorado Boulder. Special Collections, Archives & Preservation","Box 26, Fd 9, Photo A3","https://rightsstatements.org/page/NoC-US/1.0/?language=en","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States.","820","4858","narv_westermeier_26_09_A3.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~17~17~820~224168"
"Clifford P. and Therese S. Westermeier Collection","Monte Roger and steer, in cart","O'Neill;photographer","local","Gildon, Charles, 1665-1724;performer","http://id.worldcat.org/fast/35670","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","photographic postcards","http://vocab.getty.edu/page/aat/300192703","Oklahoma--Buffalo","","","English","ISO639-2","http://id.loc.gov/vocabulary/iso639-2/eng","eng","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","1 photograph","reformatted digital","A steer pulling a man in a cart. Caption reads, ""Bobby the World Famous Educated Steer, Owned and Trained by Monte Roger""","Rodeos","http://id.worldcat.org/fast/1099565","Rodeo animals","http://id.worldcat.org/fast/1099557","","","","","","","","","","","","","narv_westermeier_26_09_A4.tif","https://ark.colorado.edu/ark:/47540/2j0c493805hc","University of Colorado Boulder. Special Collections, Archives & Preservation","Box 26, Fd 9, Photo A4","https://rightsstatements.org/page/NoC-US/1.0/?language=en","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States.","822","4858","narv_westermeier_26_09_A4.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~17~17~822~224167"
"Clifford P. and Therese S. Westermeier Collection","Monte Roger with steer","O'Neill;photographer","local","Gildon, Charles, 1665-1724;performer","http://id.worldcat.org/fast/35670","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","photographic postcards","http://vocab.getty.edu/page/aat/300192703","Oklahoma--Buffalo","","","English","ISO639-2","http://id.loc.gov/vocabulary/iso639-2/eng","eng","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","1 photograph","reformatted digital","Monte Roger posing with his trained steer, ""Bobby""","Rodeos","http://id.worldcat.org/fast/1099565","Rodeo performers","http://id.worldcat.org/fast/1099561","Rodeo animals","ttp://id.worldcat.org/fast/1099557","","","","","","","","","","","narv_westermeier_26_09_A2.tif","https://ark.colorado.edu/ark:/47540/f02q9831c404","University of Colorado Boulder. Special Collections, Archives & Preservation","Box 26, Fd 9, Photo A2","https://rightsstatements.org/page/NoC-US/1.0/?language=en","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States.","823","4858","narv_westermeier_26_09_A2.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~17~17~823~224169"
"Clifford P. and Therese S. Westermeier Collection","Mule jumping over hurdle","Doubleday, Ralph Russell, 1881-1958;photographer","local","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","photographic postcards","http://vocab.getty.edu/page/aat/300192703","","","","English","ISO639-2","http://id.loc.gov/vocabulary/iso639-2/eng","eng","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","1 photograph","reformatted digital","George Adams' mule jumping over a hurdle","Rodeos","http://id.worldcat.org/fast/1099565","Rodeo performers","http://id.worldcat.org/fast/1099561","Rodeo animals","ttp://id.worldcat.org/fast/1099557","Mules","http://id.worldcat.org/fast/1028771","","","","","","","","","narv_westermeier_26_09_F5.tif","https://ark.colorado.edu/ark:/47540/sx666n6229qq","University of Colorado Boulder. Special Collections, Archives & Preservation","Box 26, Fd 9, Photo F5","https://rightsstatements.org/page/NoC-US/1.0/?language=en","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States.","824","4858","narv_westermeier_26_09_F5.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~17~17~824~224159"
"Clifford P. and Therese S. Westermeier Collection","Narcise McKay riding bronco","Bowman, Walter S.;photographer","","McKay, Narcise;performer","local","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","photographic postcards","http://vocab.getty.edu/page/aat/300192703","Oregon--Pendleton","","1911","English","ISO639-2","http://id.loc.gov/vocabulary/iso639-2/eng","eng","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","1 photograph","reformatted digital","Bannock rodeo rider Narcise McKay on bucking bronco","Rodeos","http://id.worldcat.org/fast/1099565","Rodeo performers","http://id.worldcat.org/fast/1099561","Bronc riding","http://id.worldcat.org/fast/839383","Indians in rodeos","http://id.worldcat.org/fast/969427","","","","","","","","","narv_westermeier_44_Book1_AC.tif","https://ark.colorado.edu/ark:/47540/6w546969460n","University of Colorado Boulder. Special Collections, Archives & Preservation","Box 44, Book 1, Photo AC","https://rightsstatements.org/page/NoC-US/1.0/?language=en","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States.","825","4858","narv_westermeier_44_Book1_AC.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~17~17~825~223908"
"Clifford P. and Therese S. Westermeier Collection","Nell Carroll with horses","Carroll, Nell;performer","","","","","","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","photographic postcards","http://vocab.getty.edu/page/aat/300192703","","","","English","ISO639-2","http://id.loc.gov/vocabulary/iso639-2/eng","eng","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","1 photograph","reformatted digital","Circus performer Nell Carroll posing with two horses near a circus tent","Women circus performers","http://id.worldcat.org/fast/1177401","Horses","http://id.worldcat.org/fast/960603","","","","","","","","","","","","","narv_westermeier_35_04_R2.tif","https://ark.colorado.edu/ark:/47540/fd1s1675x9dr","University of Colorado Boulder. Special Collections, Archives & Preservation","Box 35, Fd 4, Photo R2","https://rightsstatements.org/page/NoC-US/1.0/?language=en","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States.","826","4858","narv_westermeier_35_04_R2.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~17~17~826~224281"
"Clifford P. and Therese S. Westermeier Collection","Nell, Rhoda, and Carrie Royal with horses","Royal, Nell;performer","local","Royal, Rhoda;performer","local","Royal, Carrie;performer","local","","","Still image","http://id.loc.gov/vocabulary/resourceTypes/img","photographs","http://vocab.getty.edu/page/aat/300046300","","","1909","English","ISO639-2","http://id.loc.gov/vocabulary/iso639-2/eng","eng","black-and-white photographs","http://vocab.getty.edu/page/aat/300128347","image/tiff","1 photograph","reformatted digital","Circus performers Nell, Rhoda, and Carrie Royal, fancy riders with Sells-Floto Circus, with horses","Women circus performers","http://id.worldcat.org/fast/1177401","Circus animals","http://id.worldcat.org/fast/861660","Horses","http://id.worldcat.org/fast/960603","","","","","","","","","","","narv_westermeier_35_04_C1.tif","https://ark.colorado.edu/ark:/47540/4n8t6813r8kw","University of Colorado Boulder. Special Collections, Archives & Preservation","Box 35, Fd 4, Photo C1","https://rightsstatements.org/page/NoC-US/1.0/?language=en","The organization that has made the Item available believes that the Item is in the Public Domain under the laws of the United States.","827","4858","narv_westermeier_35_04_C1.tif","https://cudl.colorado.edu//luna/servlet/detail/CUB~17~17~827~223974"
